SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,-4.3037,val,train,train,train,train
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,-3.2408,train,train,train,val,train
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-4.3692,val,train,train,train,train
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,-3.1097,train,train,train,train,val
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.5526,train,val,train,train,train
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.9505,train,train,train,val,train
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,-4.0908,train,train,train,train,val
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.6949,train,train,val,train,train
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,-3.7446,train,train,val,train,train
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,-4.1297,train,val,train,train,train
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.7076,train,train,train,train,val
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-3.4342,train,val,train,train,train
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,-4.0986,train,train,train,val,train
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,-4.9,val,train,train,train,train
FC1=CNC(=O)NC1=O,-1.0689,train,train,val,train,train
CC1=CNC(=O)NC1=O,-1.5187,val,train,train,train,train
O=C1CNC(=O)N1,-0.4016,train,train,train,train,val
CN1C=CC(=O)NC1=O,-0.7998,train,train,train,val,train
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2.1693,train,train,train,val,train
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2.0608,train,train,train,val,train
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.5743,train,train,val,train,train
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-1.712,val,train,train,train,train
Oc1cccnc1,-0.4557,train,val,train,train,train
[O-]c1cccc2[nH+]cccc12,-2.5417,train,train,val,train,train
Oc1ccc2ncccc2c1,-2.1618,train,val,train,train,train
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.5371,val,train,train,train,train
CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.9847,train,train,train,train,val
CCNc1nc(Cl)nc(n1)N(CC)CC,-4.0601,train,train,train,train,val
CC(C)Nc1nc(N)nc(Cl)n1,-2.7063,val,train,train,train,train
CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.8642,train,train,train,val,train
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.151,val,train,train,train,train
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.2388,train,train,train,train,val
Brc1ccccn1,-0.8806,val,train,train,train,train
NC1(CCCC1)C(O)=O,-0.4122,train,val,train,train,train
NC(Cc1ccccc1)C(O)=O,-1.0657,train,train,train,val,train
OC(=O)c1cccc(c1)C(O)=O,-3.2204,train,train,train,val,train
OC(=O)c1ccnc(c1)C(O)=O,-1.8268,train,train,train,train,val
OC(=O)c1ccc(nc1)C(O)=O,-2.1296,val,train,train,train,train
OC(=O)c1cccc(n1)C(O)=O,-1.5241,train,train,train,train,val
OC(=O)c1ccncc1C(O)=O,-1.8538,train,train,train,val,train
OC(=O)c1cncc(c1)C(O)=O,-2.2230000000000003,val,train,train,train,train
OC(=O)c1cccnc1,-0.835,train,val,train,train,train
CCCCCCCC[S](=O)(=O)N[S](=O)(=O)CCCCCCCC,-3.9145,train,train,train,train,val
NC(=O)CCl,-0.0166,train,val,train,train,train
NC(=O)CBr,0.0643,train,train,train,train,val
CCC(Cl)(CC)C(N)=O,-1.0289,train,train,train,val,train
NC(=O)C(Cl)CCl,-0.5138,train,train,val,train,train
CN(C(C)=O)c1ccccc1,-0.951,train,val,train,train,train
CC(C)N(C(=O)CCl)c1ccccc1,-2.4806,train,train,train,train,val
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827,train,train,val,train,train
NCC(O)=O,0.92,val,train,train,train,train
CC1=CCC(CC1)C(C)(C)O,-1.91,train,val,train,train,train
CC(C)COC(N)=O,-0.3,train,val,train,train,train
CC(=C)C1CC=C(C)C(O)C1,-1.72,val,train,train,train,train
CC(C)(C)OC(N)=O,0.1,train,val,train,train,train
OCC1OC(O)C(O)C(O)C1O,0.74,val,train,train,train,train
CCNC(=S)NCC,-1.46,train,val,train,train,train
C\C=C\C=C\C(O)=O,-1.77,val,train,train,train,train
NC(CO)C(O)=O,-0.02,train,train,train,train,val
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.94,val,train,train,train,train
OC(=O)CCCC(O)=O,1.0,train,train,train,train,val
OC(=O)CCC(O)=O,-0.17,train,train,val,train,train
CC(C)(S)C(N)C(O)=O,-0.13,train,train,train,val,train
OC(=O)CCCCC(O)=O,-0.82,train,val,train,train,train
OC(CC(O)=O)C(O)=O,0.64,train,val,train,train,train
OC1=CC=CC=C1,-0.04,train,train,train,val,train
NC(CCC(N)=O)C(O)=O,-0.54,train,train,train,train,val
CCC1(CC)C(=O)NCC(C)C1=O,-0.38,train,train,train,train,val
NC(CCCNC(N)=N)C(O)=O,0.0,train,val,train,train,train
CNC(=O)O\N=C(\C)SC,-1.21,train,train,val,train,train
[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,-2.63,train,train,train,train,val
CC1(C)C(=O)NC(=O)NC1=O,-1.74,val,train,train,train,train
NC1=CC(=CC=C1)N,0.51,train,val,train,train,train
O=C1NC(=O)C2(CC2)C(=O)N1,-1.89,train,train,train,train,val
CCCCCCCCCCNC(=O)NC1CCCCC1,-2.81,val,train,train,train,train
CCC1=CC=C(O)C=C1,-1.4,train,train,val,train,train
CCC1(C)C(=O)NC(=O)NC1=O,-1.23,train,train,val,train,train
O=C1NC(=O)C2(CCC2)C(=O)N1,-1.66,train,train,train,val,train
CC1=CC(=C(C)C=C1C)C,-3.84,train,val,train,train,train
ClC1=CC=C(Cl)C=C1,-3.35,train,train,train,train,val
CCC1(CC)C(=O)NC(=O)NC1=O,-1.42,train,val,train,train,train
CC1(CC=C)C(=O)NC(=O)NC1=O,-1.16,train,val,train,train,train
OC1=CC=CC(=C1)C=O,-1.23,train,train,train,val,train
OC1=CC(=CC(=C1)O)O,-1.05,val,train,train,train,train
CCCC1(CC)C(=O)NC(=O)NC1=O,-1.49,train,train,train,train,val
CCC1(CC=C)C(=O)NC(=O)NC1=O,-1.61,train,train,val,train,train
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.1,val,train,train,train,train
O=C1NC(=O)C2(CCCCC2)C(=O)N1,-3.06,train,train,val,train,train
CC1=CC=C(C=C1)C(O)=O,-2.53,train,train,train,val,train
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,-2.6,train,val,train,train,train
NC(=O)OCC1=CC=CC=C1,-0.35,val,train,train,train,train
COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-3.1,train,train,train,train,val
NNC(=O)C1=CC=NC=C1,-0.04,train,train,train,train,val
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.39,train,train,train,train,val
OC(=O)C1=C(F)C=CC=C1,-1.39,train,train,train,val,train
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2.77,train,train,val,train,train
NC1=C(C=CC=C1)C(O)=O,-1.52,train,val,train,train,train
OC(=O)C1=CC(=CC=C1)O,-1.24,train,train,train,train,val
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.51,train,train,train,train,val
CCNC(=O)NC(=O)C(=N/OC)/C#N,-2.3,train,train,train,val,train
OC1=CC=C(C=C1)[N+]([O-])=O,-0.94,train,train,val,train,train
NC1=C(C=CC=C1)[N+]([O-])=O,-1.96,train,val,train,train,train
CC1=C(C)C(=C(C)C(=C1C)C)C,-5.23,train,val,train,train,train
OC1=CC(=CC=C1)[N+]([O-])=O,-1.07,val,train,train,train,train
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,-2.3,val,train,train,train,train
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.25,train,train,train,train,val
CCCCCC(O)/C=C/C1C(O)CC(O)C1C\C=C\CCCC(O)=O,-2.33,val,train,train,train,train
O=C1NC(=S)NC(=O)C12CCCCC2,-3.46,train,val,train,train,train
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.05,train,val,train,train,train
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98,train,train,train,val,train
CCCCCCCCCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-5.83,train,train,val,train,train
CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O,-2.31,train,train,train,val,train
[NH]1C=CC2=C1C=CC=C2,-1.21,val,train,train,train,train
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.02,val,train,train,train,train
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-4.74,train,val,train,train,train
CC(=O)NC1=CC=CC(=C1)O,-1.06,train,val,train,train,train
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.43,train,train,train,val,train
COC1=CC(=CC=C1)C(O)=O,-1.93,val,train,train,train,train
CC(=O)NC1=C(O)C=CC=C1,-2.13,train,train,train,train,val
COC1=CC=CC=C1C(O)=O,-1.6,train,train,train,val,train
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.59,train,train,train,train,val
CC1=CC(=C(O)C=C1)C(O)=O,-2.76,train,train,train,val,train
CO[P](=O)(NC(C)=O)SC,0.54,train,train,train,train,val
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.94,train,train,train,train,val
[O-][N+](=O)C1=CC=CC(=C1)C=O,-1.98,train,train,train,val,train
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.6,train,train,val,train,train
CCOC(=O)C1=CC=C(O)C=C1,-2.2,train,train,train,train,val
CCC1C(=O)NC(=O)NC1=O,-0.92,val,train,train,train,train
NC1=CC(=C(O)C=C1)C(O)=O,-2.26,train,train,train,val,train
S=C=NC1=CC=CC(=C1)C#N,-3.19,train,train,train,val,train
COC(=O)C1=CC=C(OC)C=C1,-2.34,train,train,train,val,train
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-4.46,train,train,train,val,train
COC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-2.25,train,train,train,train,val
OC(=O)C1=CC(=CC=C1O)O,-0.85,train,val,train,train,train
CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3.55,train,train,val,train,train
CC(=O)NC1=CC=C(C=O)C=C1,-1.63,train,train,train,val,train
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3.0,train,train,train,train,val
CCCOC(=O)C1=CC=C(O)C=C1,-2.68,train,train,train,train,val
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59,train,train,train,val,train
CN(C)C1=CC=C(C=C1)N=C=S,-4.13,train,train,train,train,val
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-4.63,val,train,train,train,train
N#CC(=NNC1=CC=CC=C1)C#N,-3.36,train,train,val,train,train
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(O)=O,-3.67,train,train,val,train,train
OC1=C(F)C(=C(F)C(=C1F)F)F,-0.52,train,train,train,train,val
OC(=O)C1=C(Br)C=CC=C1,-2.05,val,train,train,train,train
CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2.88,train,train,val,train,train
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-5.8,train,train,train,train,val
CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C\CCCC(O)=O,-2.47,train,train,train,val,train
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.31,train,train,train,val,train
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3.7,train,train,train,val,train
CCC1=C(CCCC1)C2(CC)C(=O)NC(=O)NC2=O,-3.53,train,train,train,val,train
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-5.19,train,train,val,train,train
C1=NC2=C(N=C1)N=CN=C2,0.02,train,train,train,val,train
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-5.26,train,train,train,val,train
OC(=O)CNC(=O)C1=CC=CC=C1,-1.69,val,train,train,train,train
CN(C)C(=O)NC1=CC=C(Cl)C=C1,-2.89,train,train,train,val,train
OC(=O)C1=C(C=CC=C1)[N+]([O-])=O,-1.35,train,train,train,val,train
OC(=O)C1=CC=C(C=C1)N=C=S,-3.98,train,train,val,train,train
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-1.7,train,train,val,train,train
OC(=O)C1=CC(=CC=C1)N=C=S,-3.25,train,val,train,train,train
CCNC1=NC(=NC(=N1)Cl)NCC,-4.55,val,train,train,train,train
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.65,train,train,val,train,train
CCCCCOC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-2.32,train,val,train,train,train
OCC(O)C1OC(=O)C(=C1O)O,0.28,train,train,train,train,val
OC(=O)C1=C(O)C=CC(=C1)Br,-2.65,train,train,train,train,val
C1=CC=C(C=C1)C2=CC=CC=C2,-4.32,train,val,train,train,train
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.57,train,train,train,train,val
IC1=CC=C(C=C1)N=C=S,-4.05,train,train,train,val,train
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.43,train,train,val,train,train
NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O,-2.98,train,train,val,train,train
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-4.46,train,train,train,val,train
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,-4.16,train,train,train,val,train
CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2.47,train,val,train,train,train
OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2.76,train,train,train,val,train
OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-3.57,train,val,train,train,train
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.63,train,train,val,train,train
OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-3.13,val,train,train,train,train
CC1=CC=C(C)C2=C1C=CC=C2C,-4.92,train,val,train,train,train
OC(=O)C1=C(C(=CC=C1)Cl)[N+]([O-])=O,-2.63,train,train,train,train,val
OC1=CC=CC2=C1C=CC=C2O,-2.92,train,train,train,train,val
NNC1=NN=CC2=C1C=CC=C2,-2.6,val,train,train,train,train
COC1=C(C(O)=O)C(=CC=C1Cl)Cl,-1.7,train,train,val,train,train
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-3.82,train,train,train,train,val
ClCC#CCOC(=O)NC1=CC(=CC=C1)Cl,-4.24,val,train,train,train,train
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.37,train,train,val,train,train
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,-2.27,val,train,train,train,train
OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-3.08,train,train,val,train,train
OC(CCN1CCCC1)(C2CCCCC2)C3=CC=CC=C3,-4.7,val,train,train,train,train
CNC(=O)OC1=C2OC(C)(C)CC2=CC=C1,-2.42,val,train,train,train,train
OC(CCN1CCCCC1)(C2CCCCC2)C3=CC=CC=C3,-5.2,val,train,train,train,train
ClC1=CC2=C(C=CC=C2)C=C1Cl,-5.36,val,train,train,train,train
ClC1=CC2=C(C=CC=C2Cl)C=C1,-5.92,train,train,train,train,val
OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-0.85,train,train,train,train,val
ClC1=CC=CC2=C1C=CC=C2Cl,-5.7,val,train,train,train,train
S=C=NC1=CC2=CC=CC=C2C=C1,-4.44,train,val,train,train,train
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-3.24,train,train,train,train,val
OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-2.98,train,train,val,train,train
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-3.1,train,train,train,val,train
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O,-4.83,train,val,train,train,train
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-6.01,train,train,train,val,train
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,-3.14,train,val,train,train,train
CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2,-1.01,train,train,train,val,train
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,-1.91,train,train,train,train,val
CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.41,train,train,train,train,val
CC1CC2C3CCC(O)(C(C)=O)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.1,train,train,val,train,train
OC(=O)COC1=CC2=C(C=CC=C2)C=C1,-3.36,train,train,train,val,train
C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-0.91,train,train,val,train,train
CC(C)NCC1CCC2=C(N1)C=C(C(=C2)CO)[N+]([O-])=O,-2.97,train,val,train,train,train
CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-3.49,val,train,train,train,train
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C,-4.47,train,train,train,train,val
CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2,-3.68,val,train,train,train,train
O1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.6,val,train,train,train,train
CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,-3.22,train,val,train,train,train
CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4,-1.24,train,val,train,train,train
CCN(CC)CCNC(=O)C1=CC(=C(N)C=C1OC)Cl,-3.18,train,train,val,train,train
NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,-3.49,train,val,train,train,train
COC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.76,train,val,train,train,train
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.97,val,train,train,train,train
NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-2.12,train,train,val,train,train
COC1=CC=C2C3CCC4(C)C(CCC4(O)C#C)C3CCC2=C1,-5.49,val,train,train,train,train
CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(=O)C23,-3.11,train,train,train,train,val
NC1=NC(=C(C=C1)N=NC2=CC=CC=C2)N,-4.24,train,val,train,train,train
COC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.38,train,train,train,val,train
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.97,train,val,train,train,train
CN1N(C2=CC=CC=C2)C(=O)C(=C1C)N,0.31,train,train,train,val,train
OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,-4.96,train,train,train,train,val
CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,-3.68,val,train,train,train,train
OCC1CCC(O1)[N]2C=NC3=C2N=CNC3=O,-0.94,val,train,train,train,train
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2.46,train,train,train,val,train
C1=CC2=C(C=C1)N=C3C=CC=CC3=N2,-3.7,val,train,train,train,train
O=C(NC1=CN=NS1)NC2=CC=CC=C2,-3.85,train,train,train,val,train
CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1,-3.17,train,train,train,val,train
CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC=C3,-4.05,train,train,train,val,train
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=CC=C2,-3.85,train,train,val,train,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-4.61,train,train,val,train,train
CCOC(=O)C1=CN=C[N]1C(C)C2=CC=CC=C2,-4.73,train,train,train,val,train
COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,-3.29,train,train,train,val,train
CC12CC3=C(ON=C3)C=C1CCC4C2CCC5(C)C4CCC5(O)C#C,-5.51,train,train,train,train,val
NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1,-1.77,train,train,val,train,train
CC1N(C)CN2C(=O)C3=C(C=CC=C3)N=C12,0.03,train,train,val,train,train
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-6.0,val,train,train,train,train
CC(C)OC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.41,train,val,train,train,train
CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,-1.16,train,train,train,train,val
CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3.34,train,train,val,train,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.38,train,train,train,train,val
NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.3,train,train,val,train,train
COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-2.48,train,train,train,val,train
ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-6.06,train,train,train,val,train
N[S](=O)(=O)C1=CC2=C(SCCC2O)S1,-2.59,val,train,train,train,train
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.61,train,train,train,train,val
CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-1.92,val,train,train,train,train
ClC1=CC=C(Cl)C(=C1Cl)C2=CC=CC=C2,-6.29,train,train,train,val,train
[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O,-3.38,train,train,train,train,val
CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68,train,train,train,val,train
CC1=NC(=O)C(=C(NCC2=CN=CC=C2)N1)C#N,-2.35,train,train,val,train,train
CCOC1OC2=CC=C(O[S](C)(=O)=O)C=C2C1(C)C,-3.42,val,train,train,train,train
NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O,-1.73,train,train,train,train,val
CC(C(O)=O)C1=CC=C(C(=C1)F)C2=CC=CC=C2,-4.29,train,train,train,val,train
CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3.91,train,train,train,train,val
CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.85,train,val,train,train,train
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO,-4.31,train,train,train,train,val
CCCSC1=CC2=C([NH]C(=N2)NC(=O)OC)C=C1,-4.22,train,train,train,train,val
CCCN1CN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.67,train,val,train,train,train
CCCCC(C[N]1C=NC=N1)(C#N)C2=CC=C(Cl)C=C2,-3.31,val,train,train,train,train
CN1CCC23C4CCC(=O)C2OC5=C(O)C=CC(=C35)CC14,-2.1,train,train,train,val,train
N[S](=O)(=O)C1=CC2=C(SCCC2=O)S1,-3.55,train,train,val,train,train
N[S](=O)(=O)C1=CC2=C(S1)C(=O)CCS2,-3.49,val,train,train,train,train
N[S](=O)(=O)C1=CC2=C(S1)C(O)CCS2,-2.25,train,train,train,val,train
CC(C)OC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.62,val,train,train,train,train
NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O,-1.7,val,train,train,train,train
C[N]1C(=CC=C1C(=O)C2=CC=C(C)C=C2)CC(O)=O,-4.09,train,train,train,train,val
CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.48,train,train,train,train,val
ClC1=CC=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl,-7.96,train,train,val,train,train
OC(=O)C1=CC(=CC=C1O)C2=C(F)C=C(F)C=C2,-4.61,train,train,train,train,val
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,-4.9,train,train,val,train,train
ClC1=CC(=C(C=C1)C2=CC=C(Cl)C=C2Cl)Cl,-6.51,train,train,val,train,train
ClC1=CC(=C(C=C1)C2=CC(=CC=C2Cl)Cl)Cl,-7.26,train,train,train,train,val
ClC1=CC(=C(Cl)C=C1)C2=CC(=CC=C2Cl)Cl,-7.04,val,train,train,train,train
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC=CC=C2,-7.16,train,train,train,train,val
CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4,-4.69,train,train,train,val,train
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N,-4.26,train,train,train,val,train
ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-7.2,train,train,train,val,train
[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3,-3.39,train,train,val,train,train
CC1=NC2=C(C=C(Cl)C=C2)[S](=O)(=O)N1,-3.36,train,train,train,train,val
OC1=C(Br)C(=C(Br)C(=C1Br)Br)Br,-6.6,train,val,train,train,train
CC(C)(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-3.36,train,train,val,train,train
C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-2.15,val,train,train,train,train
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C2=CC=CS2,-2.0,val,train,train,train,train
CN1CCN=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-4.43,train,val,train,train,train
NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3,-3.29,train,train,train,train,val
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)C(F)(F)F,-4.4,train,train,val,train,train
